fpr,tpr
0.036709854731056146,0.7755102040816326
0.03690616411464468,0.7755102040816326
0.03690616411464468,0.7762139338494018
0.037495092265410285,0.7762139338494018
0.037495092265410285,0.7776213933849402
0.038476639183352965,0.7776213933849402
0.038476639183352965,0.7783251231527094
0.0386729485669415,0.7783251231527094
0.0386729485669415,0.7790288529204785
0.03965449548488418,0.7790288529204785
0.03965449548488418,0.7804363124560169
0.039850804868472714,0.7804363124560169
0.039850804868472714,0.7811400422237861
0.04161758932076953,0.7811400422237861
0.04161758932076953,0.7825475017593244
0.04240282685512368,0.7825475017593244
0.04240282685512368,0.7832512315270936
0.04259913623871221,0.7832512315270936
0.04259913623871221,0.784658691062632
0.04299175500588928,0.784658691062632
0.04299175500588928,0.7853624208304011
0.04338437377306635,0.7853624208304011
0.04338437377306635,0.7860661505981703
0.044169611307420496,0.7860661505981703
0.044169611307420496,0.7874736101337086
0.04515115822536317,0.7874736101337086
0.04515115822536317,0.7881773399014779
0.04534746760895171,0.7881773399014779
0.04534746760895171,0.788881069669247
0.04574008637612878,0.788881069669247
0.04574008637612878,0.7895847994370162
0.04613270514330585,0.7895847994370162
0.04613270514330585,0.7902885292047853
0.046917942677659995,0.7902885292047853
0.046917942677659995,0.7909922589725545
0.04711425206124853,0.7909922589725545
0.04711425206124853,0.7916959887403238
0.04770318021201413,0.7916959887403238
0.04770318021201413,0.7923997185080929
0.0480957989791912,0.7923997185080929
0.0480957989791912,0.7938071780436312
0.04848841774636828,0.7938071780436312
0.04848841774636828,0.7945109078114004
0.04868472712995681,0.7945109078114004
0.04868472712995681,0.7952146375791695
0.04946996466431095,0.7952146375791695
0.04946996466431095,0.7959183673469388
0.05123674911660778,0.7959183673469388
0.05123674911660778,0.796622097114708
0.05261091480172752,0.796622097114708
0.05261091480172752,0.7973258268824771
0.05319984295249313,0.7973258268824771
0.05319984295249313,0.7980295566502463
0.0535924617196702,0.7980295566502463
0.0535924617196702,0.7987332864180154
0.05594817432273263,0.7987332864180154
0.05594817432273263,0.7994370161857847
0.05673341185708677,0.7994370161857847
0.05673341185708677,0.8001407459535539
0.05712603062426384,0.8001407459535539
0.05712603062426384,0.800844475721323
0.05869650569297213,0.800844475721323
0.05869650569297213,0.8015482054890922
0.059089124460149196,0.8015482054890922
0.059089124460149196,0.8022519352568613
0.059481743227326266,0.8022519352568613
0.059481743227326266,0.8029556650246306
0.0596780526109148,0.8029556650246306
0.0596780526109148,0.8036593947923997
0.06007067137809187,0.8036593947923997
0.06007067137809187,0.8057705840957072
0.06164114644680016,0.8057705840957072
0.06164114644680016,0.8064743138634765
0.06203376521397723,0.8064743138634765
0.06203376521397723,0.8071780436312456
0.06281900274833137,0.8071780436312456
0.06281900274833137,0.8085855031667839
